station_id,stationname,date,daytype,rides
41230,47th-Dan Ryan,7/13/23,W,1360
41240,Addison-O'Hare,7/13/23,W,1633
41250,Central-Evanston,7/13/23,W,436
41260,Austin-Lake,7/13/23,W,1024
41270,43rd,7/13/23,W,515
41280,Jefferson Park,7/13/23,W,4246
41290,Kimball,7/13/23,W,2530
41300,Loyola,7/13/23,W,2616
41310,Paulina,7/13/23,W,1745
41320,Belmont-North Main,7/13/23,W,6678
41330,Montrose-O'Hare,7/13/23,W,1509
41340,LaSalle,7/13/23,W,1567
41350,Oak Park-Lake,7/13/23,W,769
41360,California-Lake,7/13/23,W,725
41380,Bryn Mawr,7/13/23,W,2316
41400,Roosevelt,7/13/23,W,6730
41410,Chicago/Milwaukee,7/13/23,W,2400
41420,Addison-North Main,7/13/23,W,4138
41430,87th,7/13/23,W,1750
41440,Addison-Brown,7/13/23,W,1164
41450,Chicago/State,7/13/23,W,7395
41460,Irving Park-Brown,7/13/23,W,1665
41480,Western-Brown,7/13/23,W,2433
41490,Harrison,7/13/23,W,1932
41500,Montrose-Brown,7/13/23,W,1516
41510,Morgan-Lake,7/13/23,W,3670
41660,Lake/State,7/13/23,W,10692
41670,Conservatory,7/13/23,W,572
41680,Oakton-Skokie,7/13/23,W,509
41690,Cermak-McCormick Place,7/13/23,W,1018
41700,Washington/Wabash,7/13/23,W,7790
40010,Austin-Forest Park,7/14/23,W,596
40020,Harlem-Lake,7/14/23,W,1778
40030,Pulaski-Lake,7/14/23,W,810
40040,Quincy/Wells,7/14/23,W,2950
40050,Davis,7/14/23,W,1732
40060,Belmont-O'Hare,7/14/23,W,2939
40070,Jackson/Dearborn,7/14/23,W,2813
40080,Sheridan,7/14/23,W,2638
40090,Damen-Brown,7/14/23,W,1283
40100,Morse,7/14/23,W,2329
40120,35th/Archer,7/14/23,W,1736
40130,51st,7/14/23,W,483
40140,Dempster-Skokie,7/14/23,W,1133
40150,Pulaski-Cermak,7/14/23,W,740
40160,LaSalle/Van Buren,7/14/23,W,1196
40170,Ashland-Lake,7/14/23,W,1986
40180,Oak Park-Forest Park,7/14/23,W,551
40190,Sox-35th-Dan Ryan,7/14/23,W,1753
40210,Damen-Cermak,7/14/23,W,1149
40220,Western-Forest Park,7/14/23,W,643
40230,Cumberland,7/14/23,W,1961
40240,79th,7/14/23,W,3090
40250,Kedzie-Homan-Forest Park,7/14/23,W,761
40260,State/Lake,7/14/23,W,7622
40270,Main,7/14/23,W,635
40280,Central-Lake,7/14/23,W,1215
40290,Ashland/63rd,7/14/23,W,528
40300,Indiana,7/14/23,W,332
40310,Western-Orange,7/14/23,W,2337
40320,Division/Milwaukee,7/14/23,W,2982
40330,Grand/State,7/14/23,W,8656
40340,Berwyn,7/14/23,W,0
40350,UIC-Halsted,7/14/23,W,1713
40360,Southport,7/14/23,W,1849
40370,Washington/Dearborn,7/14/23,W,6315
40380,Clark/Lake,7/14/23,W,7788
40390,Forest Park,7/14/23,W,1229
40400,Noyes,7/14/23,W,490
40420,Cicero-Cermak,7/14/23,W,919
40430,Clinton-Forest Park,7/14/23,W,1426
40440,California-Cermak,7/14/23,W,999
40450,95th/Dan Ryan,7/14/23,W,4551
40460,Merchandise Mart,7/14/23,W,3029
40470,Racine,7/14/23,W,837
40480,Cicero-Lake,7/14/23,W,627
40490,Grand/Milwaukee,7/14/23,W,1805
40510,Garfield-South Elevated,7/14/23,W,658
40520,Foster,7/14/23,W,512
40530,Diversey,7/14/23,W,2423
40540,Wilson,7/14/23,W,4641
40550,Irving Park-O'Hare,7/14/23,W,2372
40560,Jackson/State,7/14/23,W,3290
40570,California/Milwaukee,7/14/23,W,2767
40580,54th/Cermak,7/14/23,W,1457
40590,Damen/Milwaukee,7/14/23,W,3415
40600,Kostner,7/14/23,W,279
40610,Ridgeland,7/14/23,W,583
40630,Clark/Division,7/14/23,W,4872
40650,North/Clybourn,7/14/23,W,2936
40660,Armitage,7/14/23,W,2155
40670,Western/Milwaukee,7/14/23,W,2599
40680,Adams/Wabash,7/14/23,W,3257
40690,Dempster,7/14/23,W,513
40700,Laramie,7/14/23,W,698
40710,Chicago/Franklin,7/14/23,W,3738
40720,East 63rd-Cottage Grove,7/14/23,W,561
40730,Washington/Wells,7/14/23,W,3139
40740,Western-Cermak,7/14/23,W,808
40750,Harlem-O'Hare,7/14/23,W,1511
40760,Granville,7/14/23,W,1941
40770,Lawrence,7/14/23,W,0
40780,Central Park,7/14/23,W,701
40790,Monroe/Dearborn,7/14/23,W,2743
40800,Sedgwick,7/14/23,W,2190
40810,Medical Center,7/14/23,W,1453
40820,Rosemont,7/14/23,W,3709
40830,18th,7/14/23,W,1240
40840,South Boulevard,7/14/23,W,397
40850,Library,7/14/23,W,2217
40870,Francisco,7/14/23,W,871
40880,Thorndale,7/14/23,W,1519
40890,O'Hare Airport,7/14/23,W,9803
40900,Howard,7/14/23,W,2932
40910,63rd-Dan Ryan,7/14/23,W,1245
40920,Pulaski-Forest Park,7/14/23,W,727
40930,Midway Airport,7/14/23,W,5622
40940,Halsted/63rd,7/14/23,W,242
40960,Pulaski-Orange,7/14/23,W,2704
40970,Cicero-Forest Park,7/14/23,W,595
40980,Harlem-Forest Park,7/14/23,W,426
40990,69th,7/14/23,W,2130
41000,Cermak-Chinatown,7/14/23,W,3180
41010,Rockwell,7/14/23,W,795
41020,Logan Square,7/14/23,W,3694
41030,Polk,7/14/23,W,1935
41040,Kedzie-Cermak,7/14/23,W,734
41050,Linden,7/14/23,W,732
41060,Ashland-Orange,7/14/23,W,1071
41070,Kedzie-Lake,7/14/23,W,700
41080,47th-South Elevated,7/14/23,W,560
41090,Monroe/State,7/14/23,W,3944
41120,35-Bronzeville-IIT,7/14/23,W,773
41130,Halsted-Orange,7/14/23,W,1314
41140,King Drive,7/14/23,W,274
41150,Kedzie-Midway,7/14/23,W,2050
41160,Clinton-Lake,7/14/23,W,2234
41170,Garfield-Dan Ryan,7/14/23,W,1559
41180,Kedzie-Brown,7/14/23,W,1203
41190,Jarvis,7/14/23,W,1025
41200,Argyle,7/14/23,W,2642
41210,Wellington,7/14/23,W,1314
41220,Fullerton,7/14/23,W,5756
41230,47th-Dan Ryan,7/14/23,W,1391
41240,Addison-O'Hare,7/14/23,W,1556
41250,Central-Evanston,7/14/23,W,455
41260,Austin-Lake,7/14/23,W,940
41270,43rd,7/14/23,W,468
41280,Jefferson Park,7/14/23,W,3946
41290,Kimball,7/14/23,W,2567
41300,Loyola,7/14/23,W,2763
41310,Paulina,7/14/23,W,1322
41320,Belmont-North Main,7/14/23,W,6586
41330,Montrose-O'Hare,7/14/23,W,1334
41340,LaSalle,7/14/23,W,1450
41350,Oak Park-Lake,7/14/23,W,759
41360,California-Lake,7/14/23,W,634
41380,Bryn Mawr,7/14/23,W,2313
41400,Roosevelt,7/14/23,W,7208
41410,Chicago/Milwaukee,7/14/23,W,1954
41420,Addison-North Main,7/14/23,W,11134
41430,87th,7/14/23,W,1748
41440,Addison-Brown,7/14/23,W,898
41450,Chicago/State,7/14/23,W,8418
41460,Irving Park-Brown,7/14/23,W,1375
41480,Western-Brown,7/14/23,W,2185
41490,Harrison,7/14/23,W,2484
41500,Montrose-Brown,7/14/23,W,1295
41510,Morgan-Lake,7/14/23,W,3263
41660,Lake/State,7/14/23,W,11537
41670,Conservatory,7/14/23,W,642
41680,Oakton-Skokie,7/14/23,W,520
41690,Cermak-McCormick Place,7/14/23,W,952
41700,Washington/Wabash,7/14/23,W,6860
40010,Austin-Forest Park,7/15/23,A,340
40020,Harlem-Lake,7/15/23,A,1218
40030,Pulaski-Lake,7/15/23,A,522
40040,Quincy/Wells,7/15/23,A,1435
40050,Davis,7/15/23,A,1376
40060,Belmont-O'Hare,7/15/23,A,2061
40070,Jackson/Dearborn,7/15/23,A,1916
40080,Sheridan,7/15/23,A,2241
40090,Damen-Brown,7/15/23,A,1102
40100,Morse,7/15/23,A,1912
40120,35th/Archer,7/15/23,A,997
40130,51st,7/15/23,A,329
40140,Dempster-Skokie,7/15/23,A,999
40150,Pulaski-Cermak,7/15/23,A,525
40160,LaSalle/Van Buren,7/15/23,A,490
40170,Ashland-Lake,7/15/23,A,1813
40180,Oak Park-Forest Park,7/15/23,A,287
40190,Sox-35th-Dan Ryan,7/15/23,A,1374
40210,Damen-Cermak,7/15/23,A,745
40220,Western-Forest Park,7/15/23,A,448
40230,Cumberland,7/15/23,A,1407
40240,79th,7/15/23,A,2224
40250,Kedzie-Homan-Forest Park,7/15/23,A,579
40260,State/Lake,7/15/23,A,6076
40270,Main,7/15/23,A,504
40280,Central-Lake,7/15/23,A,784
40290,Ashland/63rd,7/15/23,A,301
40300,Indiana,7/15/23,A,210
40310,Western-Orange,7/15/23,A,1317
40320,Division/Milwaukee,7/15/23,A,2529
40330,Grand/State,7/15/23,A,8467
40340,Berwyn,7/15/23,A,0
40350,UIC-Halsted,7/15/23,A,1046
40360,Southport,7/15/23,A,1977
40370,Washington/Dearborn,7/15/23,A,4546
40380,Clark/Lake,7/15/23,A,4620
40390,Forest Park,7/15/23,A,754
40400,Noyes,7/15/23,A,318
40420,Cicero-Cermak,7/15/23,A,652
40430,Clinton-Forest Park,7/15/23,A,836
40440,California-Cermak,7/15/23,A,644
40450,95th/Dan Ryan,7/15/23,A,2911
40460,Merchandise Mart,7/15/23,A,1878
40470,Racine,7/15/23,A,638
40480,Cicero-Lake,7/15/23,A,442
40490,Grand/Milwaukee,7/15/23,A,1239
40510,Garfield-South Elevated,7/15/23,A,338
40520,Foster,7/15/23,A,412
40530,Diversey,7/15/23,A,2000
40540,Wilson,7/15/23,A,3692
40550,Irving Park-O'Hare,7/15/23,A,1554
40560,Jackson/State,7/15/23,A,2956
40570,California/Milwaukee,7/15/23,A,2068
40580,54th/Cermak,7/15/23,A,832
40590,Damen/Milwaukee,7/15/23,A,2979
40600,Kostner,7/15/23,A,163
40610,Ridgeland,7/15/23,A,297
40630,Clark/Division,7/15/23,A,4766
40650,North/Clybourn,7/15/23,A,2739
40660,Armitage,7/15/23,A,1906
40670,Western/Milwaukee,7/15/23,A,1847
40680,Adams/Wabash,7/15/23,A,2121
40690,Dempster,7/15/23,A,435
40700,Laramie,7/15/23,A,388
40710,Chicago/Franklin,7/15/23,A,2408
40720,East 63rd-Cottage Grove,7/15/23,A,447
40730,Washington/Wells,7/15/23,A,963
40740,Western-Cermak,7/15/23,A,592
40750,Harlem-O'Hare,7/15/23,A,799
40760,Granville,7/15/23,A,1543
40770,Lawrence,7/15/23,A,0
40780,Central Park,7/15/23,A,487
40790,Monroe/Dearborn,7/15/23,A,1286
40800,Sedgwick,7/15/23,A,1995
40810,Medical Center,7/15/23,A,813
40820,Rosemont,7/15/23,A,2918
40830,18th,7/15/23,A,1252
40840,South Boulevard,7/15/23,A,260
40850,Library,7/15/23,A,2075
40870,Francisco,7/15/23,A,652
40880,Thorndale,7/15/23,A,1317
40890,O'Hare Airport,7/15/23,A,7053
40900,Howard,7/15/23,A,2294
40910,63rd-Dan Ryan,7/15/23,A,850
40920,Pulaski-Forest Park,7/15/23,A,470
40930,Midway Airport,7/15/23,A,2793
40940,Halsted/63rd,7/15/23,A,171
40960,Pulaski-Orange,7/15/23,A,1461
40970,Cicero-Forest Park,7/15/23,A,404
40980,Harlem-Forest Park,7/15/23,A,215
40990,69th,7/15/23,A,1565
41000,Cermak-Chinatown,7/15/23,A,3846
41010,Rockwell,7/15/23,A,594
41020,Logan Square,7/15/23,A,2555
41030,Polk,7/15/23,A,707
41040,Kedzie-Cermak,7/15/23,A,526
41050,Linden,7/15/23,A,652
41060,Ashland-Orange,7/15/23,A,671
41070,Kedzie-Lake,7/15/23,A,454
41080,47th-South Elevated,7/15/23,A,330
41090,Monroe/State,7/15/23,A,2920
41120,35-Bronzeville-IIT,7/15/23,A,381
41130,Halsted-Orange,7/15/23,A,826
41140,King Drive,7/15/23,A,152
41150,Kedzie-Midway,7/15/23,A,1242
41160,Clinton-Lake,7/15/23,A,1350
41170,Garfield-Dan Ryan,7/15/23,A,1100
41180,Kedzie-Brown,7/15/23,A,949
41190,Jarvis,7/15/23,A,913
41200,Argyle,7/15/23,A,2177
41210,Wellington,7/15/23,A,952
41220,Fullerton,7/15/23,A,5111
41230,47th-Dan Ryan,7/15/23,A,988
41240,Addison-O'Hare,7/15/23,A,1053
41250,Central-Evanston,7/15/23,A,253
41260,Austin-Lake,7/15/23,A,612
41270,43rd,7/15/23,A,269
41280,Jefferson Park,7/15/23,A,2557
41290,Kimball,7/15/23,A,1879
41300,Loyola,7/15/23,A,2174
41310,Paulina,7/15/23,A,1094
41320,Belmont-North Main,7/15/23,A,6370
41330,Montrose-O'Hare,7/15/23,A,812
41340,LaSalle,7/15/23,A,998
41350,Oak Park-Lake,7/15/23,A,509
41360,California-Lake,7/15/23,A,335
41380,Bryn Mawr,7/15/23,A,1884
41400,Roosevelt,7/15/23,A,7183
41410,Chicago/Milwaukee,7/15/23,A,1366
41420,Addison-North Main,7/15/23,A,12447
41430,87th,7/15/23,A,1370
41440,Addison-Brown,7/15/23,A,744
41450,Chicago/State,7/15/23,A,7330
41460,Irving Park-Brown,7/15/23,A,971
41480,Western-Brown,7/15/23,A,1675
41490,Harrison,7/15/23,A,2475
41500,Montrose-Brown,7/15/23,A,1030
41510,Morgan-Lake,7/15/23,A,3050
41660,Lake/State,7/15/23,A,8813
41670,Conservatory,7/15/23,A,480
41680,Oakton-Skokie,7/15/23,A,289
41690,Cermak-McCormick Place,7/15/23,A,356
41700,Washington/Wabash,7/15/23,A,4771
40010,Austin-Forest Park,7/16/23,U,327
40020,Harlem-Lake,7/16/23,U,1028
40030,Pulaski-Lake,7/16/23,U,398
40040,Quincy/Wells,7/16/23,U,1149
40050,Davis,7/16/23,U,1075
40060,Belmont-O'Hare,7/16/23,U,1527
40070,Jackson/Dearborn,7/16/23,U,1625
40080,Sheridan,7/16/23,U,1735
40090,Damen-Brown,7/16/23,U,721
40100,Morse,7/16/23,U,1553
40120,35th/Archer,7/16/23,U,847
40130,51st,7/16/23,U,306
40140,Dempster-Skokie,7/16/23,U,959
40150,Pulaski-Cermak,7/16/23,U,460
40160,LaSalle/Van Buren,7/16/23,U,407
40170,Ashland-Lake,7/16/23,U,1357
40180,Oak Park-Forest Park,7/16/23,U,208
40190,Sox-35th-Dan Ryan,7/16/23,U,1100
40210,Damen-Cermak,7/16/23,U,647
40220,Western-Forest Park,7/16/23,U,365
40230,Cumberland,7/16/23,U,1137
40240,79th,7/16/23,U,2020
40250,Kedzie-Homan-Forest Park,7/16/23,U,511
40260,State/Lake,7/16/23,U,5630
40270,Main,7/16/23,U,415
40280,Central-Lake,7/16/23,U,605
40290,Ashland/63rd,7/16/23,U,285
40300,Indiana,7/16/23,U,180
40310,Western-Orange,7/16/23,U,1000
40320,Division/Milwaukee,7/16/23,U,1978
40330,Grand/State,7/16/23,U,6371
40340,Berwyn,7/16/23,U,0
40350,UIC-Halsted,7/16/23,U,741
40360,Southport,7/16/23,U,1448
40370,Washington/Dearborn,7/16/23,U,3996
40380,Clark/Lake,7/16/23,U,4527
40390,Forest Park,7/16/23,U,604
40400,Noyes,7/16/23,U,233
40420,Cicero-Cermak,7/16/23,U,527
40430,Clinton-Forest Park,7/16/23,U,823
40440,California-Cermak,7/16/23,U,503
40450,95th/Dan Ryan,7/16/23,U,2647
40460,Merchandise Mart,7/16/23,U,1245
40470,Racine,7/16/23,U,422
40480,Cicero-Lake,7/16/23,U,368
40490,Grand/Milwaukee,7/16/23,U,1230
40510,Garfield-South Elevated,7/16/23,U,297
40520,Foster,7/16/23,U,277
40530,Diversey,7/16/23,U,1283
40540,Wilson,7/16/23,U,3009
40550,Irving Park-O'Hare,7/16/23,U,1340
40560,Jackson/State,7/16/23,U,2044
40570,California/Milwaukee,7/16/23,U,1611
40580,54th/Cermak,7/16/23,U,728
40590,Damen/Milwaukee,7/16/23,U,2459
40600,Kostner,7/16/23,U,157
40610,Ridgeland,7/16/23,U,295
40630,Clark/Division,7/16/23,U,3543
40650,North/Clybourn,7/16/23,U,2043
40660,Armitage,7/16/23,U,1275
40670,Western/Milwaukee,7/16/23,U,1421
40680,Adams/Wabash,7/16/23,U,2177
40690,Dempster,7/16/23,U,315
40700,Laramie,7/16/23,U,324
40710,Chicago/Franklin,7/16/23,U,1694
40720,East 63rd-Cottage Grove,7/16/23,U,322
40730,Washington/Wells,7/16/23,U,726
40740,Western-Cermak,7/16/23,U,401
40750,Harlem-O'Hare,7/16/23,U,683
40760,Granville,7/16/23,U,1201
40770,Lawrence,7/16/23,U,0
40780,Central Park,7/16/23,U,365
40790,Monroe/Dearborn,7/16/23,U,1400
40800,Sedgwick,7/16/23,U,1465
40810,Medical Center,7/16/23,U,621
40820,Rosemont,7/16/23,U,2337
40830,18th,7/16/23,U,923
40840,South Boulevard,7/16/23,U,205
40850,Library,7/16/23,U,1205
40870,Francisco,7/16/23,U,442
40880,Thorndale,7/16/23,U,995
40890,O'Hare Airport,7/16/23,U,8126
40900,Howard,7/16/23,U,2167
40910,63rd-Dan Ryan,7/16/23,U,848
40920,Pulaski-Forest Park,7/16/23,U,495
40930,Midway Airport,7/16/23,U,2541
40940,Halsted/63rd,7/16/23,U,111
40960,Pulaski-Orange,7/16/23,U,1267
40970,Cicero-Forest Park,7/16/23,U,350
40980,Harlem-Forest Park,7/16/23,U,177
40990,69th,7/16/23,U,1283
41000,Cermak-Chinatown,7/16/23,U,3209
41010,Rockwell,7/16/23,U,482
41020,Logan Square,7/16/23,U,2075
41030,Polk,7/16/23,U,565
41040,Kedzie-Cermak,7/16/23,U,415
41050,Linden,7/16/23,U,612
41060,Ashland-Orange,7/16/23,U,592
41070,Kedzie-Lake,7/16/23,U,393
41080,47th-South Elevated,7/16/23,U,307
41090,Monroe/State,7/16/23,U,2702
41120,35-Bronzeville-IIT,7/16/23,U,452
41130,Halsted-Orange,7/16/23,U,706
41140,King Drive,7/16/23,U,119
41150,Kedzie-Midway,7/16/23,U,1136
41160,Clinton-Lake,7/16/23,U,1047
41170,Garfield-Dan Ryan,7/16/23,U,830
41180,Kedzie-Brown,7/16/23,U,786
41190,Jarvis,7/16/23,U,702
41200,Argyle,7/16/23,U,1850
41210,Wellington,7/16/23,U,607
41220,Fullerton,7/16/23,U,3860
41230,47th-Dan Ryan,7/16/23,U,879
41240,Addison-O'Hare,7/16/23,U,894
41250,Central-Evanston,7/16/23,U,228
41260,Austin-Lake,7/16/23,U,472
41270,43rd,7/16/23,U,246
41280,Jefferson Park,7/16/23,U,2038
41290,Kimball,7/16/23,U,1354
41300,Loyola,7/16/23,U,1830
41310,Paulina,7/16/23,U,753
41320,Belmont-North Main,7/16/23,U,4933
41330,Montrose-O'Hare,7/16/23,U,724
41340,LaSalle,7/16/23,U,892
41350,Oak Park-Lake,7/16/23,U,433
41360,California-Lake,7/16/23,U,273
41380,Bryn Mawr,7/16/23,U,1618
41400,Roosevelt,7/16/23,U,5284
41410,Chicago/Milwaukee,7/16/23,U,1169
41420,Addison-North Main,7/16/23,U,10674
41430,87th,7/16/23,U,1093
41440,Addison-Brown,7/16/23,U,498
41450,Chicago/State,7/16/23,U,5443
41460,Irving Park-Brown,7/16/23,U,721
41480,Western-Brown,7/16/23,U,1229
41490,Harrison,7/16/23,U,1670
41500,Montrose-Brown,7/16/23,U,754
41510,Morgan-Lake,7/16/23,U,2436
41660,Lake/State,7/16/23,U,7319
41670,Conservatory,7/16/23,U,454
41680,Oakton-Skokie,7/16/23,U,233
41690,Cermak-McCormick Place,7/16/23,U,670
41700,Washington/Wabash,7/16/23,U,4367
40010,Austin-Forest Park,7/17/23,W,601
40020,Harlem-Lake,7/17/23,W,1785
40030,Pulaski-Lake,7/17/23,W,781
40040,Quincy/Wells,7/17/23,W,3981
40050,Davis,7/17/23,W,1588
40060,Belmont-O'Hare,7/17/23,W,2773
40070,Jackson/Dearborn,7/17/23,W,2917
40080,Sheridan,7/17/23,W,2388
40090,Damen-Brown,7/17/23,W,1257
40100,Morse,7/17/23,W,2183
40120,35th/Archer,7/17/23,W,1587
40130,51st,7/17/23,W,448
40140,Dempster-Skokie,7/17/23,W,1152
40150,Pulaski-Cermak,7/17/23,W,732
40160,LaSalle/Van Buren,7/17/23,W,1392
40170,Ashland-Lake,7/17/23,W,1467
40180,Oak Park-Forest Park,7/17/23,W,557
40190,Sox-35th-Dan Ryan,7/17/23,W,1684
40210,Damen-Cermak,7/17/23,W,978
40220,Western-Forest Park,7/17/23,W,720
40230,Cumberland,7/17/23,W,1851
40240,79th,7/17/23,W,2992
40250,Kedzie-Homan-Forest Park,7/17/23,W,846
40260,State/Lake,7/17/23,W,6937
40270,Main,7/17/23,W,583
40280,Central-Lake,7/17/23,W,1134
40290,Ashland/63rd,7/17/23,W,470
40300,Indiana,7/17/23,W,314
40310,Western-Orange,7/17/23,W,2313
40320,Division/Milwaukee,7/17/23,W,2817
40330,Grand/State,7/17/23,W,6167
40340,Berwyn,7/17/23,W,0
40350,UIC-Halsted,7/17/23,W,1663
40360,Southport,7/17/23,W,1733
40370,Washington/Dearborn,7/17/23,W,6549
40380,Clark/Lake,7/17/23,W,8171
40390,Forest Park,7/17/23,W,1209
40400,Noyes,7/17/23,W,465
40420,Cicero-Cermak,7/17/23,W,800
40430,Clinton-Forest Park,7/17/23,W,1626
40440,California-Cermak,7/17/23,W,1066
40450,95th/Dan Ryan,7/17/23,W,4640
40460,Merchandise Mart,7/17/23,W,3588
40470,Racine,7/17/23,W,739
40480,Cicero-Lake,7/17/23,W,653
40490,Grand/Milwaukee,7/17/23,W,1636
40510,Garfield-South Elevated,7/17/23,W,664
40520,Foster,7/17/23,W,408
40530,Diversey,7/17/23,W,2541
40540,Wilson,7/17/23,W,4434
40550,Irving Park-O'Hare,7/17/23,W,2242
40560,Jackson/State,7/17/23,W,3096
40570,California/Milwaukee,7/17/23,W,2559
40580,54th/Cermak,7/17/23,W,1333
40590,Damen/Milwaukee,7/17/23,W,2952
40600,Kostner,7/17/23,W,236
40610,Ridgeland,7/17/23,W,644
40630,Clark/Division,7/17/23,W,4095
40650,North/Clybourn,7/17/23,W,2561
40660,Armitage,7/17/23,W,2030
40670,Western/Milwaukee,7/17/23,W,2506
40680,Adams/Wabash,7/17/23,W,3512
40690,Dempster,7/17/23,W,436
40700,Laramie,7/17/23,W,588
40710,Chicago/Franklin,7/17/23,W,3563
40720,East 63rd-Cottage Grove,7/17/23,W,528
40730,Washington/Wells,7/17/23,W,4077
40740,Western-Cermak,7/17/23,W,762
40750,Harlem-O'Hare,7/17/23,W,1534
40760,Granville,7/17/23,W,1767
40770,Lawrence,7/17/23,W,0
40780,Central Park,7/17/23,W,696
40790,Monroe/Dearborn,7/17/23,W,3189
40800,Sedgwick,7/17/23,W,2316
40810,Medical Center,7/17/23,W,1330
40820,Rosemont,7/17/23,W,3417
40830,18th,7/17/23,W,1104
40840,South Boulevard,7/17/23,W,380
40850,Library,7/17/23,W,2216
40870,Francisco,7/17/23,W,838
40880,Thorndale,7/17/23,W,1372
40890,O'Hare Airport,7/17/23,W,8445
40900,Howard,7/17/23,W,2863
40910,63rd-Dan Ryan,7/17/23,W,1191
40920,Pulaski-Forest Park,7/17/23,W,718
40930,Midway Airport,7/17/23,W,4912
40940,Halsted/63rd,7/17/23,W,240
40960,Pulaski-Orange,7/17/23,W,2688
40970,Cicero-Forest Park,7/17/23,W,594
40980,Harlem-Forest Park,7/17/23,W,377
40990,69th,7/17/23,W,2125
41000,Cermak-Chinatown,7/17/23,W,2764
41010,Rockwell,7/17/23,W,856
41020,Logan Square,7/17/23,W,3315
41030,Polk,7/17/23,W,2037
41040,Kedzie-Cermak,7/17/23,W,672
41050,Linden,7/17/23,W,618
41060,Ashland-Orange,7/17/23,W,1090
41070,Kedzie-Lake,7/17/23,W,683
41080,47th-South Elevated,7/17/23,W,530
41090,Monroe/State,7/17/23,W,3787
41120,35-Bronzeville-IIT,7/17/23,W,763
41130,Halsted-Orange,7/17/23,W,1250
41140,King Drive,7/17/23,W,241
41150,Kedzie-Midway,7/17/23,W,1942
41160,Clinton-Lake,7/17/23,W,2128
41170,Garfield-Dan Ryan,7/17/23,W,1528
41180,Kedzie-Brown,7/17/23,W,1092
41190,Jarvis,7/17/23,W,862
41200,Argyle,7/17/23,W,2231
41210,Wellington,7/17/23,W,1389
41220,Fullerton,7/17/23,W,5309
41230,47th-Dan Ryan,7/17/23,W,1375
41240,Addison-O'Hare,7/17/23,W,1563
41250,Central-Evanston,7/17/23,W,451
41260,Austin-Lake,7/17/23,W,969
41270,43rd,7/17/23,W,475
41280,Jefferson Park,7/17/23,W,3834
41290,Kimball,7/17/23,W,2243
41300,Loyola,7/17/23,W,2446
41310,Paulina,7/17/23,W,1318
41320,Belmont-North Main,7/17/23,W,5659
41330,Montrose-O'Hare,7/17/23,W,1299
41340,LaSalle,7/17/23,W,1248
41350,Oak Park-Lake,7/17/23,W,675
41360,California-Lake,7/17/23,W,619
41380,Bryn Mawr,7/17/23,W,2095
41400,Roosevelt,7/17/23,W,6279
41410,Chicago/Milwaukee,7/17/23,W,1993
41420,Addison-North Main,7/17/23,W,8098
41430,87th,7/17/23,W,1696
41440,Addison-Brown,7/17/23,W,971
41450,Chicago/State,7/17/23,W,7141
41460,Irving Park-Brown,7/17/23,W,1316
41480,Western-Brown,7/17/23,W,1999
41490,Harrison,7/17/23,W,1894
41500,Montrose-Brown,7/17/23,W,1154
41510,Morgan-Lake,7/17/23,W,2750
41660,Lake/State,7/17/23,W,9597
41670,Conservatory,7/17/23,W,548
41680,Oakton-Skokie,7/17/23,W,505
41690,Cermak-McCormick Place,7/17/23,W,993
41700,Washington/Wabash,7/17/23,W,6664
40010,Austin-Forest Park,7/18/23,W,697
40020,Harlem-Lake,7/18/23,W,1994
40030,Pulaski-Lake,7/18/23,W,872
40040,Quincy/Wells,7/18/23,W,5436
40050,Davis,7/18/23,W,1763
40060,Belmont-O'Hare,7/18/23,W,3147
40070,Jackson/Dearborn,7/18/23,W,3360
40080,Sheridan,7/18/23,W,2628
40090,Damen-Brown,7/18/23,W,1477
40100,Morse,7/18/23,W,2302
40120,35th/Archer,7/18/23,W,1764
40130,51st,7/18/23,W,469
40140,Dempster-Skokie,7/18/23,W,1106
40150,Pulaski-Cermak,7/18/23,W,739
40160,LaSalle/Van Buren,7/18/23,W,1811
40170,Ashland-Lake,7/18/23,W,1768
40180,Oak Park-Forest Park,7/18/23,W,698
40190,Sox-35th-Dan Ryan,7/18/23,W,1813
40210,Damen-Cermak,7/18/23,W,1164
40220,Western-Forest Park,7/18/23,W,734
40230,Cumberland,7/18/23,W,2205
40240,79th,7/18/23,W,3074
40250,Kedzie-Homan-Forest Park,7/18/23,W,887
40260,State/Lake,7/18/23,W,8222
40270,Main,7/18/23,W,603
40280,Central-Lake,7/18/23,W,1242
40290,Ashland/63rd,7/18/23,W,476
40300,Indiana,7/18/23,W,335
40310,Western-Orange,7/18/23,W,2230
40320,Division/Milwaukee,7/18/23,W,3542
40330,Grand/State,7/18/23,W,6815
40340,Berwyn,7/18/23,W,0
40350,UIC-Halsted,7/18/23,W,1880
40360,Southport,7/18/23,W,2313
40370,Washington/Dearborn,7/18/23,W,7381
40380,Clark/Lake,7/18/23,W,10328
40390,Forest Park,7/18/23,W,1341
40400,Noyes,7/18/23,W,534
40420,Cicero-Cermak,7/18/23,W,895
40430,Clinton-Forest Park,7/18/23,W,1954
40440,California-Cermak,7/18/23,W,1078
40450,95th/Dan Ryan,7/18/23,W,4792
40460,Merchandise Mart,7/18/23,W,5030
40470,Racine,7/18/23,W,823
40480,Cicero-Lake,7/18/23,W,700
40490,Grand/Milwaukee,7/18/23,W,2019
40510,Garfield-South Elevated,7/18/23,W,666
